date,time,lon,lat,input
20170314,123000,127.5484898,38.17936698,2017031412
20170322,163800,128.1416315,38.07785672,2017032216
20160402,152400,128.6308951,37.09668789,2016040215
20160502,110500,127.9136471,37.44641265,2016050211
20160411,125100,127.7322298,37.96757495,2016041112
20160606,123400,128.6874136,37.82858337,2016060612
20170410,121700,128.4804395,37.55738771,2017041012
20170423,152700,128.5045017,38.16083164,2017042315
20160402,163600,128.0482851,38.09544473,2016040216
20160920,140200,127.6641808,38.01993609,2016092014
20170501,125200,128.0482851,38.09544473,2017050112
20160520,150700,128.0251171,37.40293507,2016052015
20160414,133600,127.1608193,38.25869356,2016041413
20170503,202700,128.7455897,37.11781285,2017050320
20160402,185700,128.3162928,37.45624361,2016040218
20160506,031200,129.1582369,37.47108274,2016050603
20170116,133900,128.4588916,38.08456285,2017011613
20170507,191400,127.8887285,37.98566448,2017050719
20170520,151800,127.501427,38.02936728,2017052015
20160416,151100,129.0690236,37.40796204,2016041615
20160404,175000,127.6669944,38.07868437,2016040417
20160606,141100,128.10486,37.99815309,2016060614
20170311,114300,127.6794394,37.92125169,2017031111
20170604,105500,128.2266241,38.04107805,2017060410
20160406,051900,127.6669944,38.07868437,2016040605
20171111,142200,128.5045017,38.16083164,2017111114
20160507,164700,128.9186066,37.33390467,2016050716
20160521,150400,127.6993345,37.80582687,2016052115
20170314,150400,127.5793791,37.68562307,2017031415
20160424,011100,128.1267544,38.27724553,2016042401
20171202,210400,127.8067106,37.22402444,2017120221
20161023,130100,128.0362822,37.86430712,2016102313
20180201,134900,128.2438141,37.73821838,2018020113
20170322,175000,127.517635,38.07734446,2017032217
20180219,145800,127.7759807,37.25831688,2018021914
20160512,172400,129.2299217,37.32299432,2016051217
20160424,095300,129.2830427,37.17919791,2016042409
20160608,153300,127.7911419,38.18534754,2016060815
20170212,120700,127.9130415,37.53746217,2017021212
20180409,143600,129.3364503,37.21035807,2018040914
20170410,142000,128.128876,38.25656095,2017041014
20160521,195400,127.9487435,38.10688467,2016052119
20180421,163500,127.6490717,37.86876806,2018042116
20180622,144100,128.0482851,38.09544473,2018062214
20170424,135500,128.8424757,37.85220915,2017042413
20160425,130500,127.7911419,38.18534754,2016042513
20170311,132600,127.6826134,37.75370972,2017031113
20180805,163400,128.0003831,37.65965798,2018080516
20160514,123900,128.6493289,37.24418586,2016051412
20161114,123300,128.9186066,37.33390467,2016111412
20181127,095800,129.0427142,37.66869048,2018112709
20170501,144000,128.4623358,38.33768727,2017050114
20190122,115800,129.0615687,37.14641552,2019012211
20160427,231900,127.5059635,38.07736919,2016042723
20160522,142600,128.293337,37.88162005,2016052214
20160610,125300,128.0984613,37.81415065,2016061012
20170315,110100,127.7701328,37.79327062,2017031511
20190214,110100,127.6410825,38.28543542,2019021411
20170504,074000,128.4834935,37.14826496,2017050407
20190308,051100,128.2438141,37.73821838,2019030805
20160514,152000,128.7331696,37.27460927,2016051415
20170221,115400,128.9873157,37.7269342,2017022111
20170507,195200,127.9645129,37.93072558,2017050719
20190404,024500,128.1551987,38.00740928,2019040402
20170323,133300,128.0748055,37.56870872,2017032313
20190420,122700,127.7436275,38.00794238,2019042012
20170521,120600,128.2170517,37.8644461,2017052112
20160522,174100,127.6993345,37.80582687,2016052217
20190506,020800,128.0329259,37.73035663,2019050602
20161121,042600,128.8884562,37.69468846,2016112104
20160515,131100,128.6493289,37.24418586,2016051513
20160610,130700,128.6493289,37.24418586,2016061013
20190512,115900,128.6690977,37.25234544,2019051211
20170311,143700,128.0482851,38.09544473,2017031114
20170410,170000,127.4063172,38.15908097,2017041017
20170604,115800,127.5521343,38.06083224,2017060411
20190707,040400,128.1875472,37.55566729,2019070704
20191211,042600,128.2004825,38.08826131,2019121104
20171115,210600,127.6931312,37.86680479,2017111521
20200122,075700,128.9319109,37.75447118,2020012207
20170428,141500,128.4514783,37.80769807,2017042814
20160518,111400,128.5029545,38.33398151,2016051811
20160530,134800,128.5651808,37.63916937,2016053013
20170221,205500,128.5045017,38.16083164,2017022120
20200315,025300,128.8698391,37.78202996,2020031502
20170316,152100,127.4400428,38.29243791,2017031615
20171216,220800,127.8202308,37.31597574,2017121622
20200403,024400,128.0345657,37.91655679,2020040302
20160617,130200,127.6619665,37.9042324,2016061713
20161124,171700,127.8471509,37.47650613,2016112417
20200411,023400,128.1091367,37.46212269,2020041102
20170502,122000,127.7748308,37.18048184,2017050212
20180203,144600,128.2438141,37.73821838,2018020314
20200426,012600,127.800667,37.88915531,2020042601
20170330,134200,127.219533,38.15854796,2017033013
20200531,073400,127.7413356,37.95862839,2020053107
20160603,112500,128.10486,37.99815309,2016060311
20180220,155600,128.6262246,37.2722654,2018022015
20170311,152900,127.6630937,37.98612341,2017031115
20170505,145100,128.7099875,37.32087886,2017050514
20201018,013600,128.0329259,37.73035663,2020101801
20201212,114300,128.0525245,37.20840147,2020121211
20180411,111700,127.3558565,38.18469845,2018041111
20210209,011600,129.0692186,37.34875176,2021020901
20160620,152700,127.8956534,37.28627207,2016062015
20170222,090800,128.9873157,37.7269342,2017022209
20170412,082800,127.219533,38.15854796,2017041208
20170508,100200,127.6931312,37.86680479,2017050810
20210312,071100,128.5531521,37.11177263,2021031207
20161125,173500,127.9927186,37.49851935,2016112517
20180427,073500,128.9136305,37.73707844,2018042707
20160604,110100,127.6669944,38.07868437,2016060411
20210421,122000,128.6176643,37.66866168,2021042112
20170317,134200,127.2762532,38.26278104,2017031713
20210507,110500,129.0977627,37.22456064,2021050711
20180622,222100,128.1267706,38.05317207,2018062222
20170521,144500,127.7599745,37.90694781,2017052114
20210123,182100,127.1901304,38.26204622,2021012318
20170429,051800,128.3813453,38.43359443,2017042905
20210220,050000,128.541642,37.9692441,2021022005
20180805,181800,128.8237038,37.53453306,2018080518
20160629,151400,127.8471509,37.47650613,2016062915
20170311,154600,127.7052502,37.95624247,2017031115
20210412,130200,128.6192806,37.44453193,2021041213
20170604,121900,127.4700798,38.16395879,2017060412
20170330,150300,127.953469,37.78654327,2017033015
20210117,153649,129.0713726,37.53388337,2021011715
20181130,194400,128.0054713,37.34371751,2018113019
20170111,142200,127.6734108,37.88165694,2017011114
20170228,105300,128.1288643,37.77259279,2017022810
20210220,155005,128.757274,37.53381582,2021022015
20170502,130700,127.8429461,37.23853953,2017050213
20190124,034800,128.2297152,38.22767697,2019012403
20210417,120442,128.644531,37.58059773,2021041712
20171116,121300,127.5443246,37.73170326,2017111612
20210427,131308,128.1202057,38.153384,2021042713
20190224,124000,128.0327835,38.23630543,2019022412
20210514,115006,128.2146563,37.41472564,2021051411
20160818,155500,127.8471509,37.47650613,2016081815
20170318,130000,128.5476414,38.22290081,2017031813
20170413,111200,127.6490717,37.86876806,2017041311
20170505,150300,128.7564695,37.58742176,2017050515
20171222,164800,128.5609459,38.06705453,2017122216
20190309,074500,128.8267616,37.73681589,2019030907
20170112,161900,128.8552603,37.83707564,2017011216
20170311,162300,127.6981008,37.66751635,2017031116
20190404,041200,127.8067106,37.22402444,2019040404
20180207,104400,128.0619576,37.40455783,2018020710
20170303,204700,127.6981008,37.66751635,2017030320
20170508,150500,127.8144917,37.64088876,2017050815
20170429,121600,127.655383,37.90332142,2017042912
20190422,035700,127.7632632,38.19901123,2019042203
20170330,151000,127.6162645,37.84952319,2017033015
20180314,143300,127.7153355,37.85819386,2018031414
20190506,054600,128.0101032,37.37151534,2019050605
20170525,101200,127.655383,37.90332142,2017052510
20170114,103100,127.9435146,37.55385866,2017011410
20190516,035500,128.6176643,37.66866168,2019051603
20180413,125100,127.9127755,37.87261004,2018041312
20170319,103700,128.4407032,37.64223712,2017031910
20170502,145300,128.1468264,37.80921054,2017050214
20170309,102800,128.9481861,37.5770889,2017030910
20190708,093800,128.0837904,37.27646067,2019070809
20170312,174400,127.5752476,37.85366089,2017031217
20170413,153200,128.4435875,38.46278454,2017041315
20170611,060000,128.376151,38.52504419,2017061106
20180428,141400,128.8501672,37.48288133,2018042814
20191211,071800,128.6192806,37.44453193,2019121107
20170505,181900,128.0003831,37.65965798,2017050518
20200123,125200,128.136093,37.49188212,2020012312
20180623,141900,127.8822058,38.02494543,2018062314
20171116,130300,128.3567011,37.31131559,2017111613
20170404,130100,128.3752054,38.50949756,2017040413
20200319,070300,127.8792239,37.28541859,2020031907
20170429,152400,127.335674,38.29676558,2017042915
20180815,082300,128.0047415,37.58716894,2018081508
20170310,113500,127.778023,37.87856338,2017031011
20170319,105200,127.6778589,38.10179566,2017031910
20200404,032600,129.2154211,37.31608789,2020040403
20170508,211500,127.8144917,37.64088876,2017050821
20171229,174500,128.9610788,37.74002205,2017122917
20170313,154600,128.614925,37.09536437,2017031315
20181201,152500,128.1202057,38.153384,2018120115
20200413,071500,127.4745113,38.07563609,2020041307
20170420,113000,128.5010485,38.34034952,2017042011
20170502,150300,128.4435875,38.46278454,2017050215
20200427,112800,127.946021,37.53512378,2020042711
20180207,212500,128.9179434,37.75892015,2018020721
20190125,031000,127.8721007,37.36925585,2019012503
20170526,113700,127.6162645,37.84952319,2017052611
20200608,031500,127.9127755,37.87261004,2020060803
20170404,193000,127.3558565,38.18469845,2017040419
20190225,094300,128.5731275,38.20184354,2019022509
20201025,115800,128.3752871,38.58254188,2020102511
20180318,123200,128.2029199,37.66109902,2018031812
20170314,122100,127.5752476,37.85366089,2017031412
20170319,142000,128.466175,37.20323317,2017031914
20170506,114200,129.0235248,37.25192226,2017050611
20201212,031600,128.1577895,37.24666394,2020121203
20170619,120100,128.7564695,37.58742176,2017061912
20170429,160000,127.7701328,37.79327062,2017042916
20190312,030000,127.8125384,37.92739885,2019031203
20210210,021200,128.0003831,37.65965798,2021021002
20180418,152200,127.5213286,38.12343296,2018041815
20190404,071700,128.4749581,38.2052359,2019040407
20210323,035200,127.953469,37.78654327,2021032303
20171116,150400,128.1288643,37.77259279,2017111615
20170423,030800,128.0204074,37.49307924,2017042303
20170508,231200,128.9917676,37.27030343,2017050823
20210421,010800,128.0473368,38.26612231,2021042101
20180601,143400,127.6641808,38.01993609,2018060114
20190502,022100,127.6183427,37.80658058,2019050202
20170503,111400,127.874584,37.75047986,2017050311
20210508,121200,128.2146563,37.41472564,2021050812
20170408,132800,128.1990595,37.35631563,2017040813
20170319,181400,127.7356873,37.87014698,2017031918
20190506,073000,128.0329259,37.73035663,2019050607
20180102,201400,128.0244432,37.43773408,2018010220
20210211,151200,127.2982817,38.29684267,2021021115
20180624,163800,127.8701495,37.71400198,2018062416
20170527,110200,128.4661713,37.69787972,2017052711
20210220,145700,127.7701328,37.79327062,2021022014
20190519,021700,128.9610788,37.74002205,2019051902
20170429,164400,129.0003415,37.51693998,2017042916
20210420,094600,127.9267323,37.34971893,2021042009
20170506,135900,128.4749561,38.37838014,2017050613
20180815,114900,128.2146563,37.41472564,2018081511
20180208,150000,128.0482851,38.09544473,2018020815
20190709,014900,127.8416013,37.17488874,2019070901
20210120,144657,127.9692608,37.57149753,2021012014
20170423,130200,128.6896425,37.16853125,2017042313
20170619,210000,128.2085732,37.77712239,2017061921
20210222,141118,127.8217929,38.01987412,2021022214
20181208,141600,128.8189038,37.87749505,2018120814
20191220,115600,127.9188212,37.72405128,2019122011
20170410,112100,128.0082595,37.41590206,2017041011
20180325,194800,127.9553324,37.37976852,2018032519
20210418,130059,128.5588272,37.43151982,2021041813
20170503,143500,128.7455897,37.11781285,2017050314
20170509,144700,127.9163585,37.29904531,2017050914
20200129,122100,127.6034228,38.09036098,2020012912
20190126,020900,128.2972558,37.42446056,2019012602
20210429,210750,129.1717821,37.09021427,2021042921
20171119,133600,128.7071677,37.50187333,2017111913
20210607,151139,128.7860619,37.89909234,2021060715
20180419,193000,128.7196081,37.99063536,2018041919
20200319,123800,127.80052,37.39316088,2020031912
20170429,183200,127.6945265,37.84456095,2017042918
20190227,095900,128.780562,37.710108,2019022709
20200404,055000,128.0925761,37.48828372,2020040405
20170601,023000,127.8170263,37.28866955,2017060102
20170423,135700,128.0030471,38.17886089,2017042313
20170506,142100,127.8429461,37.23853953,2017050614
20180104,103900,127.8518348,37.70593078,2018010410
20180603,092900,127.7710314,37.9815892,2018060309
20190313,104700,128.6582525,37.83021559,2019031310
20200414,040000,127.4063172,38.15908097,2020041404
20200429,045600,127.8057131,37.17072823,2020042904
20190404,114600,129.0189678,37.56604169,2019040411
20180624,181800,128.0481111,37.79441219,2018062418
20170503,170100,127.8701495,37.71400198,2017050317
20170620,130200,128.2085732,37.77712239,2017062013
20180209,061200,127.8058969,37.75185558,2018020906
20170519,134400,128.7564695,37.58742176,2017051913
20200613,030700,127.8125384,37.92739885,2020061303
20190502,105700,128.9179434,37.75892015,2019050210
20170501,123500,128.1267706,38.05317207,2017050112
20180817,134600,127.8125384,37.92739885,2018081713
20201029,015500,128.6405499,37.1989838,2020102901
20180328,061400,128.4623358,38.33768727,2018032806
20171119,233900,128.8525198,37.79261172,2017111923
20190507,114700,127.9127755,37.87261004,2019050711
20201225,022200,128.466175,37.20323317,2020122502
20170506,142600,128.0886477,37.82082527,2017050614
20181216,222100,129.0153185,37.69399442,2018121622
20170602,144900,128.9547971,37.61939149,2017060214
20210216,022600,129.0262357,37.60823381,2021021602
20190523,123000,128.8667128,37.41277986,2019052312
20180420,114400,127.6120053,38.25162717,2018042011
20170503,171700,128.4834935,37.14826496,2017050317
20180114,195300,128.5581843,38.10269964,2018011419
20210330,021100,129.2185093,37.15692963,2021033002
20190127,025500,128.0837904,37.27646067,2019012702
20190709,063900,128.3663749,37.16767017,2019070906
20210421,043100,127.7632632,38.19901123,2021042104
20170520,110000,128.0327835,38.23630543,2017052011
20170621,143500,127.3558565,38.18469845,2017062114
20180607,121300,128.3516819,38.61029748,2018060712
20191231,121800,128.4562325,38.23998168,2019123112
20190227,113300,128.4181694,37.59286088,2019022711
20210509,011600,127.8328447,37.5860041,2021050901
20180209,170500,128.7564695,37.58742176,2018020917
20210211,181200,128.4468748,38.3719217,2021021118
20200131,121800,128.188056,37.71416111,2020013112
20170506,152700,128.780562,37.710108,2017050615
20180728,140300,128.5045017,38.16083164,2018072814
20190313,065500,127.7052502,37.95624247,2019031306
20171120,115100,128.4314936,37.12110889,2017112011
20210220,180400,127.4700798,38.16395879,2021022018
20170603,060600,127.8458283,37.85524351,2017060306
20200321,033600,128.0748055,37.56870872,2020032103
20180328,141400,128.8815047,37.54402571,2018032814
20210420,124300,127.9267323,37.34971893,2021042012
20190407,103700,128.614925,37.09536437,2019040710
20181004,133400,128.1551987,38.00740928,2018100413
20200404,044900,127.6876725,38.00413146,2020040404
20210124,174756,127.8362775,37.66872565,2021012417
20170520,123900,128.8397176,37.37448633,2017052012
20180119,114100,127.9052816,37.57904406,2018011911
20190503,024400,127.7356873,37.87014698,2019050302
20180420,133800,128.7118063,37.63184119,2018042013
20210226,133351,127.7681088,37.7345546,2021022613
20200415,084800,127.762218,37.23588976,2020041508
20170622,165200,128.5985871,38.00640685,2017062216
20181231,103700,128.7729315,37.77521697,2018123110
20210419,164554,127.9130415,37.53746217,2021041916
20200430,022700,128.131427,37.70512684,2020043002
20190507,033800,128.188056,37.71416111,2019050703
20210506,173053,128.174778,38.25276856,2021050617
20180211,212300,129.0977627,37.22456064,2018021121
20180607,211300,128.3730951,38.41268309,2018060721
20190127,022200,127.7847758,37.96577506,2019012702
20170603,160200,128.8641233,37.61791185,2017060316
20200623,100100,128.0003831,37.65965798,2020062310
20210608,145246,128.0481111,37.79441219,2021060814
20171130,032400,128.8883375,37.76944301,2017113003
20190524,125900,128.513417,37.15437443,2019052412
20201103,020800,127.7319748,37.60998943,2020110302
20190227,021100,127.6621701,37.93823151,2019022702
20180729,134800,127.5776777,37.75679667,2018072913
20180329,112000,128.1041452,37.43541575,2018032911
20190709,111200,127.8416013,37.17488874,2019070911
20210105,120900,128.7329708,37.85139624,2021010512
20170623,145000,128.0780498,37.61492399,2017062314
20180127,143600,128.2579044,38.27479167,2018012714
20190317,124000,128.5557736,38.16898866,2019031712
20191231,025600,128.8698391,37.78202996,2019123102
20210217,044000,127.5213286,38.12343296,2021021704
20181101,122200,127.8044695,37.59243466,2018110112
20180421,104800,127.7715094,38.09628624,2018042110
20210331,033500,128.6262246,37.2722654,2021033103
20200208,070500,127.5757446,37.80932425,2020020807
20190408,024900,128.1267706,38.05317207,2019040802
20180212,122000,127.9849593,37.57236313,2018021212
20190101,041200,128.549095,38.05355638,2019010104
20171130,105700,127.8604221,37.64284657,2017113010
20210422,012700,127.248594,38.24712568,2021042201
20200324,011900,127.6051479,38.11191423,2020032401
20180608,142400,128.780562,37.710108,2018060814
20190503,105500,127.952588,38.12934857,2019050310
20210509,014300,127.1773689,38.22062163,2021050901
20190127,065600,128.0903464,37.23635106,2019012706
20200408,123900,128.2287993,37.28788219,2020040812
20180401,130300,127.219533,38.15854796,2018040113
20210214,140000,128.4977513,38.35572702,2021021414
20190509,100600,128.6755099,37.20990549,2019050910
20180201,122700,128.0482851,38.09544473,2018020112
20180731,150300,127.7748308,37.18048184,2018073115
20200415,025000,128.375202,37.49065588,2020041502
20210221,192200,127.9267323,37.34971893,2021022119
20190301,123100,128.188056,37.71416111,2019030112
20190529,020300,128.3955024,37.2097873,2019052902
20210421,141900,127.8454577,37.32244091,2021042114
20200430,060500,127.80052,37.39316088,2020043006
20180421,113600,128.1750812,38.0869515,2018042111
20181122,142400,127.4063172,38.15908097,2018112214
20180216,141100,128.3799823,37.35003912,2018021614
20210205,141927,128.6896978,37.46239591,2021020514
20190328,032200,128.6896425,37.16853125,2019032803
20190823,123100,127.8152452,37.47938963,2019082312
20200623,064100,129.0465125,37.52819228,2020062306
20210311,144653,128.5531521,37.11177263,2021031114
20180621,173800,129.0344065,37.64321324,2018062117
20190110,111400,128.5147344,38.28901505,2019011011
20201104,124500,127.2213678,38.19412229,2020110412
20200101,125600,128.8364506,37.75916081,2020010112
20190412,085600,127.9430929,38.05493676,2019041208
20210420,152205,127.7511028,37.63272685,2021042015
20180403,205600,127.946021,37.53512378,2018040320
20210112,114400,128.0003831,37.65965798,2021011211
20210506,210640,129.3215979,37.26828476,2021050621
20200209,064100,128.1577895,37.24666394,2020020906
20190129,125800,128.1433855,37.61207018,2019012912
20190504,012100,128.3649883,38.33328292,2019050401
20180801,085100,127.9127755,37.87261004,2018080108
20210218,101400,128.6208365,38.10949061,2021021810
20200325,040100,128.7455897,37.11781285,2020032504
20180421,151300,127.5572185,38.26156153,2018042115
20190509,112600,128.0481111,37.79441219,2019050911
20210331,035600,128.0030471,38.17886089,2021033103
20190303,113900,127.9267323,37.34971893,2019030311
20181123,095200,129.2899274,37.30509122,2018112309
20200408,013400,128.0101032,37.37151534,2020040801
20210425,023200,128.0837904,37.27646067,2021042502
20190531,071000,128.3955024,37.2097873,2019053107
20180622,093800,128.2525993,38.32904775,2018062209
20190401,064100,127.5739541,37.65335965,2019040106
20200416,013800,127.335674,38.29676558,2020041601
20210509,054400,127.2046393,38.22476981,2021050905
20190119,103900,128.8641233,37.61791185,2019011910
20191031,084700,128.4977513,38.35572702,2019103108
20210217,220700,127.9540535,37.32405921,2021021722
20200501,024700,127.8458283,37.85524351,2020050102
20190416,114400,128.3580416,38.56772211,2019041611
20180803,102800,128.0939569,37.50978628,2018080310
20210319,113500,127.9085251,37.2590774,2021031911
20190130,042300,129.0003415,37.51693998,2019013004
20200103,122200,127.638302,37.96628252,2020010312
20200703,041700,127.9573017,37.50298219,2020070304
20190505,032000,127.7356873,37.87014698,2019050503
20210425,122200,128.3158098,37.65241013,2021042512
20201108,022700,129.0003415,37.51693998,2020110802
20200224,125600,127.6642565,37.70451286,2020022412
20181126,063000,129.2899274,37.30509122,2018112606
20190304,124400,128.0003831,37.65965798,2019030412
20210209,131622,129.0692186,37.34875176,2021020913
20190510,093400,128.4637899,38.31384671,2019051009
20210115,033900,128.2587913,38.07503919,2021011503
20200326,110300,128.7096134,37.94175429,2020032611
20210312,191136,128.5531521,37.11177263,2021031219
20190120,122800,127.6734108,37.88165694,2019012012
20190403,022200,128.1039225,37.54030326,2019040302
20210220,011300,127.5484898,38.17936698,2021022001
20210421,122045,128.6176643,37.66866168,2021042112
20190604,125500,127.3390101,38.25928408,2019060412
20200409,024100,128.5200584,37.21508834,2020040902
20210507,110548,129.0977627,37.22456064,2021050711
20210417,093300,128.0003831,37.65965798,2021041709
20190416,041400,127.6720179,37.69181375,2019041604
20190130,051800,127.9204976,37.74924056,2019013005
20191113,122200,127.7632632,38.19901123,2019111312
20200422,014800,128.7829783,37.74502042,2020042201
20210426,052900,127.9540535,37.32405921,2021042605
20200501,032100,128.0003831,37.65965798,2020050103
20190505,113300,128.2685584,37.54711816,2019050511
20200104,015400,127.7710314,37.9815892,2020010401
20210513,033700,128.9863777,37.31440302,2021051303
20190304,013400,128.0625588,37.5037547,2019030401
20201006,014800,127.7436275,38.00794238,2020100601
20210218,015100,128.6392113,38.10422457,2021021801
20200308,015000,127.8913737,37.83239667,2020030801
20190511,023600,128.7098606,37.22244057,2019051102
20190404,011600,127.9646655,37.456885,2019040401
20210330,170300,127.2960781,38.13831053,2021033017
20201116,123800,127.8604221,37.64284657,2020111612
20200326,122700,127.3558565,38.18469845,2020032612
20190604,021400,128.8209768,37.33525885,2019060402
20210604,171900,128.5731275,38.20184354,2021060417
20210117,033600,129.0713726,37.53388337,2021011703
20190417,015000,128.5200584,37.21508834,2019041701
20200410,044000,128.5200584,37.21508834,2020041004
20210210,141257,128.0003831,37.65965798,2021021014
20191204,112900,127.9515954,38.15057121,2019120411
20210220,035000,128.757274,37.53381582,2021022003
20210323,155214,127.953469,37.78654327,2021032315
20190505,023000,128.1419037,37.94352651,2019050502
20200422,022100,128.1202057,38.153384,2020042202
20210417,120400,128.644531,37.58059773,2021041712
20200104,024900,128.5788305,37.25353302,2020010402
20210421,130850,128.0473368,38.26612231,2021042113
20200503,125100,127.4078311,38.30259042,2020050312
20190511,055000,127.6613494,37.66869783,2019051105
20210427,011300,128.1202057,38.153384,2021042701
20210508,121220,128.2146563,37.41472564,2021050812
20200308,021400,127.6678979,38.06441128,2020030802
20201009,045000,128.188056,37.71416111,2020100904
20210514,115000,128.2146563,37.41472564,2021051411
20190625,024800,127.335674,38.29676558,2019062502
20200331,125500,127.2309592,38.21742994,2020033112
20210219,124200,128.6263947,38.10193296,2021021912
20201201,095900,128.1091367,37.46212269,2020120109
20191205,100900,129.0235248,37.25192226,2019120510
20210401,102000,128.2014124,37.43872012,2021040110
20200410,114700,128.0525245,37.20840147,2020041011
20210120,024600,127.9692608,37.57149753,2021012002
20210622,112500,128.6755099,37.20990549,2021062211
20200115,014600,128.6223203,38.06099705,2020011501
20200424,112500,127.3558565,38.18469845,2020042411
20210222,021100,127.8217929,38.01987412,2021022202
20210216,142624,129.0262357,37.60823381,2021021614
20210418,010000,128.5588272,37.43151982,2021041801
20200506,112600,127.1773689,38.22062163,2020050611
20200315,022900,127.5636016,37.66146304,2020031502
20210330,141109,129.2185093,37.15692963,2021033014
20210429,090700,129.1717821,37.09021427,2021042909
20201011,071100,128.0329259,37.73035663,2020101107
20210421,163157,127.7632632,38.19901123,2021042116
20200401,114400,128.5296827,37.37219867,2020040111
20210607,031100,128.7860619,37.89909234,2021060703
20210509,131611,127.8328447,37.5860041,2021050913
20201203,095800,127.6480589,38.3166691,2020120309
20200410,115600,128.5580725,37.68583441,2020041011
20210219,153400,128.8974636,37.6818756,2021021915
20210124,054700,127.8362775,37.66872565,2021012405
20200424,010700,127.5166061,37.73333414,2020042401
20210407,121100,127.517635,38.07734446,2021040712
20210226,013300,127.7681088,37.7345546,2021022601
20210105,120939,128.7329708,37.85139624,2021010512
20200508,025000,127.8144917,37.64088876,2020050802
20210419,044500,127.9130415,37.53746217,2021041904
20210217,164000,127.5213286,38.12343296,2021021716
20201013,023800,128.0329259,37.73035663,2020101302
20210506,053000,128.174778,38.25276856,2021050605
20210331,153510,128.6262246,37.2722654,2021033115
20201208,083700,128.0003831,37.65965798,2020120808
20210608,025200,128.0481111,37.79441219,2021060802
20210422,132707,127.248594,38.24712568,2021042213
20210205,021900,128.6896978,37.46239591,2021020502
20210509,134301,127.1773689,38.22062163,2021050913
20210219,165800,128.8991629,37.80638477,2021021916
20210311,024600,128.5531521,37.11177263,2021031102
20210409,053300,128.5900605,38.15335606,2021040905
20210112,114416,128.0003831,37.65965798,2021011211
20210420,032200,127.7511028,37.63272685,2021042003
20210218,221429,128.6208365,38.10949061,2021021822
20210506,090600,129.3215979,37.26828476,2021050609
20210331,165648,128.0030471,38.17886089,2021033116
20210106,131900,128.5360676,38.26266484,2021010613
20210425,143201,128.0837904,37.27646067,2021042514
20210219,190100,127.8432553,37.72059532,2021021919
20210509,174449,127.2046393,38.22476981,2021050917
20210409,170200,127.8044002,37.35180589,2021040917
20210115,153938,128.2587913,38.07503919,2021011515
20210220,131300,127.5484898,38.17936698,2021022013
20210417,093354,128.0003831,37.65965798,2021041709
20210426,172913,127.9540535,37.32405921,2021042617
20210513,153705,128.9863777,37.31440302,2021051315
